technology,capacity_type,location,0,1,2,3,4,5
carbon_pipeline,power,BE-NL,6.474586743087247e-07,2.2904059403848736e-06,2.291327967541646e-06,2.2942033510503053e-06,5.462919345913438e-06,9.62736763574795e-06
carbon_pipeline,power,BE-NO,8.237506392469203e-07,1.0465891098845854e-06,1.7352648399546681e-06,4.468763713241226e-06,4.5090361068152614e-06,1.754947816703617e-05
carbon_pipeline,power,BE-UK,9.784222411566061e-07,1.829775116731063e-06,5.10425008006624e-06,7.69005356182244e-06,7.99611204794337e-05,7.997026253130585e-05
carbon_pipeline,power,BG-EL,2.0714617951442586e-06,4.394656542971898e-06,17.659286714778947,17.659286734071532,17.659288027191845,17.659297430360724
carbon_pipeline,power,BG-RO,5.723845003129155e-07,7.239028130017904e-07,8.711058101725035e-07,1.2034714037989991e-06,1.557305856450921e-06,9.086866786547019e-06
carbon_pipeline,power,CH-AT,6.577472109509361e-07,8.433620039603435e-07,8.864856654535872e-07,1.149336816164309e-06,1.7794092252719105e-06,1.1709652763289887e-05
carbon_pipeline,power,CH-DE,7.267642237219026e-07,1.2908330670186442e-06,1.4026579282620131e-06,1.6866017202631473e-06,2.2451906802485358e-06,1.276536830880653e-05
carbon_pipeline,power,CH-FR,7.795201953093993e-07,2.866587404024272e-06,9.105002603341108,9.105002624130053,9.105005580314797,9.105005905838235
carbon_pipeline,power,CH-IT,1.2635969131440604e-06,1.3072874321281314e-06,1.318610110616874e-06,1.6663601020359552e-06,4.0190328358059575e-06,1.9489708681302002e-05
carbon_pipeline,power,CZ-AT,8.465606656938869e-07,9.046554512907171e-07,9.536386307735811e-07,1.1332270087896297e-06,1.943660158756168e-06,1.1136742205270476e-05
carbon_pipeline,power,CZ-DE,9.57639783272713e-07,2.4826742647097312e-06,4.136014840096023e-06,4.143319306655002e-06,6.0264917544240545e-06,1.7758619905246447e-05
carbon_pipeline,power,CZ-PL,6.17406378501946e-07,7.880060767972713e-07,1.795434965364856e-06,5.503615721505523e-06,7.19338043885014e-06,1.3969698827813191e-05
carbon_pipeline,power,CZ-SK,6.400377525388995e-07,7.580829762930332e-07,9.762251035925162e-07,1.3756194527278845e-06,2.001766020123981e-06,1.0467294107314413e-05
carbon_pipeline,power,DE-AT,6.271450834637443e-07,7.292099348863393e-07,8.552464132474393e-07,1.1397702596171004e-06,2.570881136095774e-06,1.5588467968170556e-05
carbon_pipeline,power,DE-BE,6.939851145994902e-07,1.0252084500869745e-06,67.97363394995251,67.97363804399596,67.97363818945831,67.97364692362127
